wikipedia_movie_id,name,global_revenue,budget,gross_domestic,opening_weekend,rating_score,number_of_ratings,watched_rank,producer,release_year
705756,The Mask of Zorro,250288523.0,95000000.0,94095523.0,22525855.0,6.8,194000.0,2752.0,Martin Campbell,None
5978945,Beast Cops,None,None,None,None,6.8,1200.0,None,Gordon Chan,None
18784147,Rome-Paris-Rome,None,None,None,None,6.2,87.0,None,Luigi Zampa,None
20531629,The Real Thing at Last,None,None,None,None,6.3,8.0,None,L.C. MacBean,None
18355733,El Rey,None,None,None,None,6.4,538.0,None,Antonio Dorado,None
32253799,Bhopal Express,None,None,None,None,7.4,391.0,None,Mahesh Mathai,None
9919137,Los Evadidos,None,None,None,None,5.6,17.0,None,Enrique Carreras,None
19593943,Passer passer piger,None,None,None,None,5.8,535.0,None,Sven Methling,None
6187665,The Ten,785528.0,5250000.0,769726.0,121374.0,4.9,17000.0,None,David Wain,None
26736459,Idols of Clay,None,None,None,None,None,None,None,George Fitzmaurice,None
18409687,A Sister's Love,None,None,None,None,None,None,None,D.W. Griffith,None
26280804,My Love and I,None,None,None,None,6.0,54.0,None,Gunnar Höglund,None
15688335,The Adventures of Ruth,None,None,None,None,None,None,None,George Marshall,None
15217751,Out of the Fog,None,None,None,None,6.8,2200.0,None,Anatole Litvak,None
20255111,When The Moors Ruled In Europe,None,None,None,None,7.3,198.0,None,Timothy Copestake,None
1511848,Stratosphere Girl,None,None,None,None,6.3,1400.0,None,Matthias X. Oberg,None
22420130,Slap Shot 3: The Junior League,None,4500000.0,None,None,4.1,1100.0,None,Richard Martin,None
8090904,The Indian Runner,191125.0,7000000.0,191125.0,34047.0,6.9,9600.0,None,Sean Penn,None
31463597,Vartul,None,500000.0,None,None,9.2,26.0,None,Santosh Ram,None
3862395,Princess Aurora,5081114.0,None,None,None,6.5,1300.0,None,Pang Eun-jin,None
7255477,That's Happiness,None,None,None,None,None,None,None,Bertha Blanchard,None
30578319,Bailey's Billion$,45000.0,9000000.0,45000.0,45000.0,4.1,669.0,None,David Devine,None
9103878,Under Cover Man,None,None,None,None,6.9,73.0,None,James Flood,None
24679171,Rama Rama Krishna Krishna,None,None,None,None,5.4,425.0,None,Sriwass,None
16832191,Japan Japan,None,None,None,None,3.7,212.0,None,Lior Shamriz,None
30767532,Princezna se zlatou hvězdou,None,None,None,None,7.2,1000.0,None,Martin Fric,None
35757260,Santaan,None,None,None,None,5.9,50.0,None,Dasari Narayana Rao,None
12776387,Hamari Bahu Alka,None,None,None,None,6.8,75.0,None,Basu Chatterjee,None
6900343,Getting Away with Murder,197322.0,None,197322.0,127691.0,4.7,1400.0,None,Harvey Miller,None
16197097,The House in the Square,None,None,None,None,7.0,1000.0,3969.0,Roy Ward Baker,None
21426405,A Kiss From Mary Pickford,None,None,None,None,6.3,147.0,None,Sergey Komarov,None
28722236,Scipio Africanus: The Defeat of Hannibal,None,None,None,None,5.3,308.0,None,Carmine Gallone,None
14091678,Before I Hang,None,None,None,None,6.1,1400.0,None,Nick Grinde,None
13707590,The Speed Kings,None,None,None,None,5.0,312.0,None,Wilfred Lucas,None
3409107,By the Light of the Silvery Moon,None,None,None,None,7.0,2400.0,None,David Butler,None
9994076,Juan Lamaglia y señora,None,None,None,None,6.7,28.0,None,Raúl de la Torre,None
34137795,Prunella,None,None,None,None,6.3,22.0,None,Maurice Tourneur,None
6394953,Believe In Me,209654.0,None,209654.0,81569.0,7.0,1100.0,None,Robert Collector,None
7724959,Right of Way,None,None,None,None,7.3,920.0,None,George Schaefer,None
15644478,I Love You Beth Cooper,15821907.0,18000000.0,14800725.0,4919433.0,5.3,37000.0,None,Chris Columbus,None
7627172,The Magic Bullet,205.0,None,None,None,7.4,1800.0,None,William Dieterle,None
33840448,Buffalo Rider,None,None,None,None,None,None,None,None,None
13060641,The Mysterious Stranger,None,None,None,None,7.8,14.0,None,Jess Robbins,None
25901386,Peruvannapurathe Visheshangal,None,None,None,None,7.4,353.0,None,Kamal,None
29218227,Linda,None,None,None,None,None,None,None,Don Sharp,None
34959938,A Trip to Paramountown,None,None,None,None,6.3,42.0,None,Jack Cunningham,None
3683823,The World of Henry Orient,None,None,None,None,6.6,3800.0,None,George Roy Hill,None
32712254,De puro aire,None,None,None,None,None,None,None,None,None
4565516,Bolletjes Blues,145624.0,None,None,None,5.4,172.0,None,Karin Junger,None
18732394,Loft,9168516.0,3200000.0,None,None,7.3,25000.0,None,Erik Van Looy,None
27327926,Tender Son - The Frankenstein Project,22673.0,None,None,None,5.6,610.0,None,Kornél Mundruczó,None
18764575,His Lordship's Dilemma,None,None,None,None,6.4,13.0,None,William F. Haddock,None
17145476,The Star Boarder,None,None,None,None,6.2,35.0,None,Larry Semon,None
12077709,Yaadein,None,None,None,None,7.4,117.0,None,Sunil Dutt,None
13952497,Beach Pajamas,None,None,None,None,None,None,None,Roscoe 'Fatty' Arbuckle,None
7722097,Strangers: The Story of a Mother and Daughter,None,None,None,None,8.1,834.0,None,Milton Katselas,None
31900943,Undressing Extraordinary,None,None,None,None,6.1,130.0,None,Walter R. Booth,None
20581413,Zameen Aasmaan,None,None,None,None,6.3,30.0,None,A. Veerappan,None
2909509,A Long Ride From Hell,None,None,None,None,6.0,407.0,None,Camillo Bazzoni,None
10986642,Seacoal,None,None,None,None,None,None,None,None,None
12458849,Bangladesh Booty,None,None,None,None,None,None,None,None,None
2469174,Willoughby's Magic Hat,None,None,None,None,6.6,37.0,None,Bob Wickersham,None
1616817,Supergirl,14296438.0,35000000.0,14296438.0,5738249.0,4.4,24000.0,None,Jeannot Szwarc,None
32172295,The Harbour Lights,None,None,None,None,None,None,None,Percy Nash,None
2951841,Thunderheart,22660758.0,15000000.0,22660758.0,4507425.0,6.8,17000.0,None,Michael Apted,None
14288114,Lonesome Luke's Honeymoon,None,None,None,None,None,None,None,Hal Roach,None
26098728,Whiffs,None,None,None,None,4.5,234.0,None,Ted Post,None
33033241,Zombie Ass,None,None,None,None,4.7,2300.0,None,Noboru Iguchi,None
32456743,Netzwerk,None,None,None,None,None,None,None,Ralf Kirsten,None
9689762,Rasigan,None,None,None,None,7.0,839.0,None,S.A. Chandrashekhar,None
11774165,Kadawunu Poronduwa,None,None,None,None,None,None,None,None,None
23621343,"Papaya, Love Goddess of the Cannibals",None,None,None,None,4.4,727.0,None,Joe D'Amato,None
34155440,Oru Oorla oru Rajakumari,None,None,None,None,6.4,67.0,None,Bhagyaraj,None
26499456,Bedrooms,None,1000000.0,None,None,4.4,292.0,None,Youssef Delara,None
21211718,Endless Horizons,None,None,None,None,6.7,34.0,None,Jean Dréville,None
31156178,Aana Valarthiya Vanampadiyude Makan,None,None,None,None,None,None,None,P. Subramaniam,None
9994030,Embrujo de amor,None,None,None,None,None,None,None,None,None
10126013,Akrobatisches Potpourri,None,None,None,None,5.2,378.0,None,Max Skladanowsky,None
9994089,El Gran crucero,None,None,None,None,None,None,None,None,None
23666739,"Uncas, el fin de una raza",256130.0,None,None,None,4.5,102.0,None,Mateo Cano,None
29499807,The Whip Hand,None,376000.0,None,None,6.0,700.0,None,William Cameron Menzies,None
25276288,Happily Ever After,None,None,None,None,None,None,None,None,None
1651791,Pure Pwnage,None,None,None,None,None,None,None,None,None
3380602,Another You,None,None,None,None,None,None,None,None,None
16179628,Kundakka Mandakka,None,None,None,None,None,None,None,None,None
18778495,Omega Cop,None,None,None,None,None,None,None,None,None
9994082,El Hombre del año,None,None,None,None,None,None,None,None,None
28170061,The Naked Bunyip,None,None,None,None,None,None,None,None,None
5882313,Investigating Sex,None,None,None,None,None,None,None,None,None
13954682,Mr. Warmth: The Don Rickles Project,None,None,None,None,None,None,None,None,None
14143940,Who's Guilty?,None,None,None,None,None,None,None,None,None
23951232,The Consequence,None,None,None,None,None,None,None,None,None
15061553,The Sheriff's Oath,None,None,None,None,None,None,None,None,None
16005693,King of the Jungle,None,None,None,None,None,None,None,None,None
20113133,Journey Into Medicine,None,None,None,None,None,None,None,None,None
5982397,I Can Hardly Wait,None,None,None,None,None,None,None,None,None
24817933,Bobbie Jo and the Outlaw,None,300000.0,None,None,5.4,1300.0,None,Mark L. Lester,None
8357964,Terkel in Trouble,306003.0,None,51168.0,3648.0,7.1,12000.0,None,Kresten Vestbjerg Andersen,None
11448916,Transparent,None,None,None,None,7.4,22.0,None,Jules Rosskam,None
27730947,Counterblast,None,None,None,None,6.0,244.0,None,Paul L. Stein,None
33918476,Liberal Arts,1150681.0,2000000.0,327345.0,27435.0,6.7,40000.0,None,Josh Radnor,None
22643646,Een Zomerzotheid,None,None,None,None,None,None,None,Hans van Meerten,None
1283031,Scaredy Cat,None,None,None,None,7.9,2000.0,None,Chuck Jones,None
19042497,The Man in the Lighthouse,None,None,None,None,5.5,138.0,None,Joselito Altarejos,None
24772329,Mirror Wars,1858381.0,10000000.0,None,None,3.0,579.0,None,Vasiliy Chiginskiy,None
9308743,Kelid,None,None,None,None,7.1,302.0,None,Ebrahim Forouzesh,None
594257,Walkabout,None,1000000.0,None,None,7.6,27000.0,None,Nicolas Roeg,None
28148753,The Very Late Afternoon of a Faun,None,None,None,None,6.9,285.0,None,Vera Chytilová,None
3994968,Ureme 4,None,None,None,None,None,None,None,None,None
14503554,Three Smart Saps,None,None,None,None,7.5,460.0,None,Jules White,None
33380018,Yorck,None,None,None,None,6.9,17.0,None,Gustav Ucicky,None
22089337,The Assassin,None,None,None,None,7.0,1500.0,None,Elio Petri,None
25019351,"Oo Na, Mahal Na Kung Mahal",None,None,None,None,7.3,23.0,None,Johnny Manahan,None
23047425,April Bride,32112343.0,None,None,None,6.3,240.0,None,Ryûichi Hiroki,None
20940430,Ghost-Cat Wall of Hatred,None,None,None,None,5.8,20.0,None,Kenji Misumi,None
23114401,Acolytes,860.0,None,None,None,5.5,2400.0,None,Jon Hewitt,None
9081684,Adolf Hitler: My Part in his Downfall,None,None,None,None,5.7,400.0,None,Norman Cohen,None
28602416,Ninaivellam Nithya,None,None,None,None,6.1,32.0,None,C.V. Sridhar,None
9213332,Adventure Time,None,None,None,None,8.6,108000.0,231.0,Pendleton Ward,None
1640649,At Home Among Strangers,None,None,None,None,7.4,3400.0,None,Nikita Mikhalkov,None
28379605,Já jsem Stěna smrti,None,None,None,None,4.6,13.0,None,Jaroslav Balík,None
33045817,The Crime of Dr. Crespi,None,None,None,None,5.5,378.0,None,John H. Auer,None
1060418,The 10th Kingdom,None,None,None,None,8.3,20000.0,2308.0,Kimberly Williams-Paisley,None
34868734,Runway Beat,192631.0,None,None,None,6.4,92.0,None,Kentarô Ohtani,None
18313371,Christmas in the Clouds,279225.0,3000000.0,279225.0,54920.0,6.4,857.0,None,Kate Montgomery,None
3359825,A Talking Picture,601815.0,None,20237.0,5325.0,6.6,2100.0,None,Manoel de Oliveira,None
7443523,This Is th' Life,None,None,None,None,None,None,None,Henry Otto,None
27686176,All Hat,15198.0,5000000.0,15198.0,None,5.1,586.0,None,Leonard Farlinger,None
23666461,Two Mafiosi Against Goldfinger,None,None,None,None,5.0,190.0,None,Giorgio Simonelli,None
5973377,Hellion,None,None,None,None,None,None,None,None,None
3991335,The Strong Man,None,None,None,None,6.6,935.0,None,Frank Capra,None
34971600,Lilies of the Ghetto,None,None,None,None,None,None,None,Ubaka Joseph Ugochukwu,None
16005645,The Dark Backward,28654.0,2000000.0,28654.0,7917.0,5.7,3800.0,None,Adam Rifkin,None
16922889,Cross My Heart,1025762.0,None,1025762.0,455100.0,5.7,1300.0,None,Armyan Bernstein,None
29467195,Kids of the Majestic,None,None,None,None,9.0,71.0,None,Dylan Verrechia,None
16627853,Cadillac Records,8883644.0,12000000.0,8195551.0,3445559.0,7.0,23000.0,None,Darnell Martin,None
7427038,The Naked Monster,None,350000000.0,None,None,5.3,345.0,None,Wayne Berwick,None
7477699,New World Disorder IV,None,None,None,None,None,None,None,None,None
10353968,Miss Pettigrew Lives for a Day,16724933.0,None,12313694.0,2490942.0,7.0,29000.0,None,Bharat Nalluri,None
20301739,The Disappearance of Garcia Lorca,None,None,226427.0,90025.0,6.1,1000.0,None,Marcos Zurinaga,None
36284963,Les infortunes d'un explorateur,None,None,None,None,4.3,274.0,None,Georges Méliès,None
8000210,Martin Roumagnac,None,None,None,None,6.5,512.0,None,Georges Lacombe,None
3296780,Nauker,None,None,None,None,6.3,197.0,None,Ismail Memon,None
28206475,Wretches & Jabberers,84610.0,None,84610.0,None,8.1,100.0,None,Gerardine Wurzburg,None
20072508,Le périscope,None,None,None,None,6.2,8.0,None,Abel Gance,None
25640416,Khelein Hum Jee Jaan Sey,1450514.0,None,None,None,5.8,1400.0,None,Ashutosh Gowariker,None
36173338,Short Night of the Glass Dolls,None,None,None,None,6.6,3500.0,None,Aldo Lado,None
9308761,Homework,None,None,None,None,7.8,1800.0,None,Abbas Kiarostami,None
7361767,Kaaterskill Falls,None,None,None,None,4.7,229.0,None,Josh Apter,None
9989811,Get Crazy,1645711.0,5500000.0,1645711.0,None,6.6,1400.0,None,Allan Arkush,None
2817664,The Doberman Gang,None,500000.0,None,None,5.9,1200.0,None,Byron Chudnow,None
26361594,Sopping Wet Married Teacher: Doing It in Uniform,None,None,None,None,5.7,29.0,None,Shinji Imaoka,None
3005656,The Tigress,None,None,None,None,5.1,111.0,None,Karin Howard,None
1086222,The Architect,13737.0,None,13737.0,2032.0,5.5,1400.0,None,Matt Tauber,None
33540200,Battling Jane,None,None,None,None,None,None,None,Elmer Clifton,None
30993295,Irish and Proud of It,None,None,None,None,3.7,34.0,None,Donovan Pedelty,None
170858,The Hudsucker Proxy,2816518.0,40000000.0,2816518.0,104490.0,7.2,84000.0,None,Joel Coen,None
24531271,Steel Frontier,None,None,None,None,4.8,631.0,None,Joe Hart,None
28083184,Naalaaga Endaro,None,None,None,None,None,None,None,None,None
25287903,The Toxic Avenger 5: The Toxic Twins,None,None,None,None,None,None,None,None,None
4228138,Evil Aliens,None,1800000.0,None,None,5.2,6000.0,None,Jake West,None
34994549,The Battle of the Walzes,None,None,None,None,7.0,62.0,None,Ludwig Berger,None
20181860,Night and Fog,None,None,None,None,8.6,21000.0,None,Alain Resnais,None
29267198,Mr. Satan,None,None,None,None,None,None,None,Arthur B. Woods,None
8546073,United Gates of America,None,None,None,None,6.6,12.0,None,Alex Cooke,None
14175099,Love Never Dies,None,None,None,None,6.6,120.0,None,King Vidor,None
7300880,Zzyzx,None,1000000.0,None,None,5.0,415.0,None,Richard Halpern,None
4320785,Afghan Massacre - the Convoy of Death,None,None,None,None,8.1,30.0,None,Jamie Doran,None
1957162,Male and Female,None,None,None,None,6.9,2000.0,None,Cecil B. DeMille,None
4924882,The New Legend Of Shaolin,2038602.0,None,None,None,6.3,6000.0,None,Jing Wong,None
6030859,The House on Skull Mountain,None,None,None,None,4.7,775.0,None,Ron Honthaner,None
25528727,The Two Faces of War,None,None,None,None,None,None,None,Diana Andringa,None
27389922,George Harrison: Living in the Material World,156113.0,None,None,None,8.1,12000.0,None,Martin Scorsese,None
20896514,Disneyland Dream,None,None,None,None,6.4,169.0,None,Robbins Barstow,None
9232950,Land of the Free,None,None,None,None,4.6,435.0,None,Jerry Jameson,None
33036351,The Man in the Moonlight,None,None,None,None,5.2,13.0,None,Paul Powell,None
15418291,The Curse of Man,None,None,None,None,None,None,None,Richard Eichberg,None
35863614,God for Sale: Bhakthi Prasthanam,None,None,None,None,4.7,45.0,None,Babu Janardanan,None
30443616,The Seburi Story,None,None,None,None,6.3,33.0,None,Sadao Nakajima,None
769066,Alice in Wonderland,None,3000000.0,None,None,7.3,151000.0,3473.0,Clyde Geronimi,None
10468824,Jaane Bhi Do Yaaron,None,70000000.0,None,None,7.8,198.0,None,Sanjay Sharma,None
9348131,The Feast,None,None,None,None,None,None,None,None,None
13578403,Hatya,None,None,None,None,6.9,481.0,None,Kirti Kumar,None
18089833,Short Circuits,None,None,None,None,6.8,206.0,None,Janez Lapajne,None
1067680,Ivans XTC,47027.0,None,47027.0,9121.0,6.5,1500.0,None,Bernard Rose,None
36301648,The Texas Vibrator Massacre,None,None,None,None,5.3,92.0,None,Rob Rotten,None
23374451,The Sitter,None,None,None,None,5.1,274.0,None,Rick Berger,None
10497602,The Aroma of Tea,None,None,None,None,5.7,508.0,None,Michael Dudok de Wit,None
10810410,90 Miles,None,None,None,None,7.3,23.0,None,Juan Carlos Zaldívar,None
14261811,La Bohème,None,693000.0,None,None,7.2,1600.0,None,King Vidor,None
76379,The Tell-Tale Heart,None,None,None,None,7.5,2200.0,None,Ted Parmelee,None
5214669,Swarm and Destroy,None,None,None,None,None,None,None,None,None
28926660,The Full Treatment,None,None,None,None,6.0,1000.0,None,Val Guest,None
15107615,The Lady of Musashino,None,None,None,None,7.3,698.0,None,Kenji Mizoguchi,None
12252613,2007 Pan American Games opening ceremony,None,None,None,None,None,None,None,None,None
1690105,Enlarged to Show Detail 2,None,None,None,None,8.5,58.0,None,C.B. Smith,None
27654714,Devathalara Deevinchandi,None,None,None,None,4.7,11.0,None,Kommineni,None
7145532,Swim or Sink,None,None,None,None,6.8,153.0,None,Dave Fleischer,None
20567510,Chicks in White Satin,None,None,None,None,6.8,52.0,None,Elaine Holliman,None
1929924,Ellie,None,None,None,None,4.0,304.0,None,Peter Wittman,None
7055034,One Last Time Live in Concert,None,None,None,None,None,None,None,None,None
9269440,Un Atardecer de Amor,None,None,None,None,None,None,None,Rogelio Geissmann,None
11457604,Brick Bradford,None,None,None,None,5.8,92.0,None,Spencer Gordon Bennet,None
31028208,Reportaje,None,None,None,None,None,None,None,None,None
35804181,Positive,None,None,None,None,6.1,42.0,None,Rosa von Praunheim,None
9858003,La Cuna vacía,None,None,None,None,6.9,9.0,None,Carlos Rinaldi,None
18432354,My Imprisoned Heart,None,None,None,None,None,None,None,Mantavya Marwah,None
495647,The Private Life of Helen of Troy,None,None,478875.0,None,5.8,87.0,None,Alexander Korda,None
25370724,Rabbit Without Ears 2,None,None,None,None,None,None,None,None,None
23498505,Don't Tell Everything,None,None,None,None,6.5,26.0,None,Sam Wood,None
15279295,Slumber Party Massacre 3,1242995.0,350000.0,1242995.0,270135.0,4.5,3400.0,None,Sally Mattison,None
2038178,Mujhse Shaadi Karogi,7862911.0,None,915728.0,379812.0,6.7,17000.0,None,David Dhawan,None
948784,Bubble Boy,None,None,None,None,None,None,None,None,None
2467561,"Play It Again, Sam",15413.0,None,None,None,7.6,28000.0,None,Herbert Ross,None
31979615,WWE Capitol Punishment,None,None,None,None,5.9,173.0,None,Kevin Dunn,None
27763425,Visit to a Chief's Son,None,None,None,None,6.8,114.0,None,Lamont Johnson,None
30256433,Mother,None,None,None,None,4.0,76.0,None,Saawan Kumar Tak,None
5024913,Daft Punk's Electroma,9540.0,None,None,None,6.7,4500.0,None,Thomas Bangalter,None
4070802,I Vampiri,None,None,None,None,6.5,1900.0,None,Riccardo Freda,None
21981481,Hamsageethe,None,None,None,None,7.4,35.0,None,G.V. Iyer,None
20190305,Portrait of a Beauty,11848017.0,None,None,None,6.3,1000.0,None,Yun-su Jeon,None
8499338,Charlie's Death Wish,None,None,None,None,5.4,225.0,None,Jeff Leroy,None
34062162,Ten Modern Commandments,None,None,None,None,None,None,None,Dorothy Arzner,None
