producer,producer_popularity,year,movie_title,wikipedia_movie_id,movie_score
Connie Field,0.0,1994.0,Freedom on My Mind,12401591,66.58933325778655
Kim Henkel,0.0,1994.0,Texas Chainsaw Massacre: The Next Generation,2742915,40.15416680124661
Mina Shum,0.0,1994.0,Double Happiness,5890466,66.58412534336281
Tim Burton,82.33655867910306,1994.0,Ed Wood,528464,75.59553685518887
Yves Simoneau,0.0,1994.0,Mother's Boys,12449377,56.544190056958435
Andrew Morahan,0.0,1994.0,Highlander: The Final Dimension,4440320,56.57165384744462
Peter Mackenzie Litten,0.0,1994.0,Heaven's a Drag,2968661,49.13927963146006
Luis Mandoki,64.68797605623786,1994.0,When a Man Loves a Woman,728946,72.62391248569726
Bertrand Tavernier,64.73011190432625,1994.0,Revenge of the Musketeers,33146132,56.596679122974166
Penelope Spheeris,69.57849846787228,1994.0,The Little Rascals,1210091,72.09181092500305
Roger Donaldson,68.24575090883513,1994.0,The Getaway,2641298,67.17604880367453
Peter Peake,0.0,1994.0,Pib and Pog,7549976,63.98431363329702
Alan Metter,69.13342723193529,1994.0,Police Academy: Mission to Moscow,6043918,40.477520207788324
Ron Underwood,75.76118086440572,1994.0,Speechless,4681500,66.3086407961236
Peter Markle,65.60741471713901,1994.0,Wagons East,5324114,56.63487946221254
Hart Bochner,0.0,1994.0,PCU,1530085,66.95714019228043
Bruce Brown,21.059596307173905,1994.0,The Endless Summer II,7888997,72.04887326712381
Deran Sarafian,21.83933761496144,1994.0,Terminal Velocity,4139688,63.954810389659464
Ivan Reitman,75.67107797695759,1994.0,Junior,1221565,63.44001712739771
Jing Wong,67.19279168178726,1994.0,The New Legend Of Shaolin,4924882,63.993036143698326
Peter Jackson,23.723448813287074,1994.0,Heavenly Creatures,163894,71.02358599768176
Andrew Bergman,46.41191248749731,1994.0,It Could Happen to You,2997355,71.37389456692225
Atom Egoyan,41.663938106023124,1994.0,Exotica,444906,70.36036364370469
Bruce McDonald,0.0,1994.0,Dance Me Outside,1419513,64.4704121591788
John Sayles,71.30292569493528,1994.0,The Secret of Roan Inish,858597,73.26103853763762
Kenneth Branagh,73.23800631098274,1994.0,Mary Shelley's Frankenstein,1246394,73.27123761639058
Caroline Thompson,0.0,1994.0,Black Beauty,7764230,67.72221528443171
Russell Mulcahy,62.33598700867338,1994.0,The Shadow,5991505,69.48263372810943
Yimou Zhang,73.25177034024695,1994.0,To Live,1374349,76.5002825744825
Keenen Ivory Wayans,23.546771556255905,1994.0,A Low Down Dirty Shame,2797150,67.7339488611825
Donald Petrie,70.5727329542589,1994.0,Richie Rich,1486573,65.28535013039706
Boaz Yakin,0.0,1994.0,Fresh,1610563,74.50359580064494
Stephen Norrington,0.0,1994.0,Death Machine,2235410,60.71702572258586
Rusty Cundieff,0.0,1994.0,Fear of a Black Hat,1032688,64.46585575092702
Rose Troche,0.0,1994.0,Go Fish,6721185,60.720472034676206
Bun Yuen,0.0,1994.0,Once Upon a Time in China IV,9951507,60.77774313293381
Joel Coen,75.3043744856401,1994.0,The Hudsucker Proxy,170858,70.2294284317811
Michael Corrente,0.0,1994.0,Federal Hill,21899284,60.805675754872524
George Miller,59.00387420316209,1994.0,Andre,4419809,65.22189358436356
Gillies MacKinnon,21.848474215572242,1994.0,A Simple Twist of Fate,4856981,65.19838744602188
Brian Gilbert,45.290154953884304,1994.0,Tom & Viv,781724,60.910171199657626
John Waters,64.24892070350522,1994.0,Serial Mom,294520,70.15557423046135
Daniel Petrie,60.28430071477042,1994.0,Lassie,9263475,64.62258255215134
Roger Avary,0.0,1994.0,Killing Zoe,663968,60.938465765845386
Mike Nichols,73.6946152800127,1994.0,Wolf,686022,73.63405256376348
Tomás Gutiérrez Alea,21.91056515094527,1994.0,Guantanamera,8412164,65.15813290532671
Robert Boris,39.06054186887766,1994.0,Frank and Jesse,4575756,51.74730543802426
Suri Krishnamma,0.0,1994.0,A Man of No Importance,10783682,64.62575772857333
Christian Vincent,0.0,1994.0,La séparation,4358039,60.48088108992291
Steven Seagal,0.0,1994.0,On Deadly Ground,67420,60.43767047057447
Shigeyasu Yamauchi,22.71479608458695,1994.0,The Dangerous Duo! Super-Warriors Can't Rest,30866034,70.71273041283635
John Dahl,42.87828545526005,1994.0,The Last Seduction,664496,70.69977661374504
Patrice Chéreau,0.0,1994.0,La Reine Margot,1797028,70.67607904272923
Richard Rich,0.0,1994.0,The Swan Princess,3956788,68.23233413553243
Peter Hyams,68.23938563705984,1994.0,Timecop,1493527,70.65257232728383
Howard Deutch,70.98761588774174,1994.0,Getting Even with Dad,1235504,60.00025625730042
Kar-Wai Wong,43.05859737015755,1994.0,Ashes of Time,221858,68.22825347326274
David Carson,0.0,1994.0,Star Trek: Generations,27079,75.22262863889718
Bryan Singer,0.0,1994.0,The Usual Suspects,167857,83.04690611857906
Robert Benton,68.88590855256876,1994.0,Nobody's Fool,171070,76.95456256053353
Gus Van Sant,67.15069059441113,1994.0,Even Cowgirls Get the Blues,7766704,51.38931808015528
Lee Tamahori,0.0,1994.0,Once Were Warriors,10989569,73.20045177527528
George Huang,0.0,1994.0,Swimming with Sharks,1670736,64.38873075267983
Hugh Wilson,68.59318968642309,1994.0,Guarding Tess,2195842,69.37159241926094
Michael Blakemore,0.0,1994.0,Country Life,5141818,62.42261974587431
Kevin Reynolds,68.24694097077888,1994.0,Rapa Nui,2688210,60.20377499284344
Mike Figgis,63.54925726256888,1994.0,The Browning Version,9718353,66.16688559921012
Charlotte Brändström,0.0,1994.0,A Business Affair,15687214,46.15128024527328
Marlon Riggs,0.0,1994.0,Black is... Black Ain't,26083523,60.25419901045017
Antonia Bird,0.0,1994.0,Priest,1856550,70.52615992313484
Norman Jewison,70.74083466140671,1994.0,Only You,9216379,70.50769656421059
Gary Jones,0.0,1994.0,Mosquito,15182161,53.165241631017054
Marita Giovanni,0.0,1994.0,Bar Girls,6814883,53.13085805051091
David C. Johnson,0.0,1994.0,Drop Squad,29768643,53.0929117457061
Jeff Pollack,0.0,1994.0,Above the Rim,2932836,70.6214978214279
Fred Schepisi,68.70328133552623,1994.0,I.Q.,2332911,69.31290380089087
Geoff Burton,0.0,1994.0,The Sum of Us,23732448,67.82510207108237
Roman Polanski,69.33044529935584,1994.0,Death and the Maiden,8615612,69.54956111652658
Quentin Tarantino,26.961725215178657,1994.0,Pulp Fiction,54173,90.62349248880493
Jefery Levy,16.35092300676394,1994.0,S.F.W.,2769852,52.301135431731424
Tom Shadyac,0.0,1994.0,Ace Ventura: Pet Detective,336808,76.82857695417715
Jonathan Kaplan,67.07531330382515,1994.0,Bad Girls,690131,61.94460324774869
John Bailey,22.864934873157654,1994.0,China Moon,8454631,64.91731360957935
Stuart Orme,0.0,1994.0,The Puppet Masters,6135549,64.90039020537557
Paul Flaherty,42.4192596212935,1994.0,Clifford,3325355,61.49458238020815
Alan Rudolph,60.45981053886256,1994.0,Mrs. Parker and the Vicious Circle,975995,64.72025514074492
Wes Craven,68.62426834835964,1994.0,Wes Craven's New Nightmare,347235,69.65866293384538
Duwayne Dunham,24.902789601079515,1994.0,Little Giants,2674130,69.80934836292305
Terry Zwigoff,0.0,1994.0,Crumb,863087,75.38471502571599
André Téchiné,60.435500968957776,1994.0,Wild Reeds,1034595,67.94667757682554
Daniel Petrie Jr.,23.550701507798596,1994.0,In The Army Now,2470135,61.59575851889634
Michael Apted,70.8648269767826,1994.0,Nell,207680,74.37799842178192
C.M. Talkington,0.0,1994.0,Love and a .45,5647190,52.15380205663285
Richard Benjamin,66.71663314990579,1994.0,Milk Money,4032170,64.7866845884266
Kevin Smith,0.0,1994.0,Clerks: The Lost Scene,2211811,73.53819218435895
Kevin Smith,0.0,1994.0,Clerks.,200694,73.53819218435895
Bernardo Bertolucci,73.80255527383173,1994.0,Little Buddha,1682871,64.78463811078866
Sönke Wortmann,0.0,1994.0,The Most Desired Man,4181793,61.80916835679913
Bernard Rose,60.94979840827015,1994.0,Immortal Beloved,431251,74.36348272385503
Louis Malle,71.86466926672217,1994.0,Vanya on 42nd Street,1236170,69.73184399343721
Hal Hartley,65.55019271009408,1994.0,Amateur,2827852,64.7478168406602
Mel Smith,20.156401419557543,1994.0,Radioland Murders,3017440,61.761448083918836
Frank Darabont,0.0,1994.0,The Shawshank Redemption,30625,88.38133238321791
Thomas Schlamme,43.883851875266515,1994.0,You So Crazy,3532296,69.54772617235187
Bob Clark,62.88260749718838,1994.0,My Summer Story,1291440,51.94736465668059
Jerry Ciccoritti,0.0,1994.0,"Paris, France",10867838,47.800887007425
Paul Michael Glaser,70.96963900819117,1994.0,The Air Up There,2649791,65.12728693524876
Mike Newell,70.5416693903178,1994.0,Four Weddings and a Funeral,11223,79.96857022394835
James Cameron,86.22630659389647,1994.0,True Lies,68374,82.19112824052746
Neil Jordan,69.29201242005497,1994.0,Interview with the Vampire: The Vampire Chronicles,3239688,82.18997562413419
John Duigan,65.65881472227585,1994.0,Sirens,1006385,64.65292834035276
Wes Anderson,0.0,1994.0,Bottle Rocket,1251513,64.65951305502253
Anthony Waller,0.0,1994.0,Mute Witness,15797817,65.05716914105875
Martha Coolidge,66.20515283841067,1994.0,Angie,2272726,62.04455352685736
Kayo Hatta,0.0,1994.0,Picture Bride,9105523,64.66889799226017
Robert Altman,73.39992358438128,1994.0,Prêt-à-Porter,6257683,61.25193462061284
Michael Ritchie,68.39999462267417,1994.0,Cops and Robbersons,5392223,61.270395239809574
Stephen Hopkins,68.00766180539745,1994.0,Blown Away,3027347,69.6225396594687
Nikita Mikhalkov,46.365407407712944,1994.0,Burnt by the Sun,3132962,73.43229457797017
Nora Ephron,47.049677507910104,1994.0,Mixed Nuts,5057034,61.30253892909987
Brian Levant,43.74380811758747,1994.0,The Flintstones,194664,67.9270552154377
Luis Llosa,22.667275935197498,1994.0,The Specialist,2337370,69.97417640024068
William Friedkin,67.0753276356074,1994.0,Blue Chips,1512830,69.61211833851584
Steve James,0.0,1994.0,Hoop Dreams,351266,80.2605112826297
Sam Weisman,0.0,1994.0,D2: The Mighty Ducks,3070954,69.97106930823583
Steve Miner,71.19564320664362,1994.0,My Father the Hero,10915095,64.96407321780767
Heywood Gould,21.70064741274263,1994.0,Trial by Jury,21586321,61.35288548896203
Jan de Bont,0.0,1994.0,Speed,99123,82.01045696097977
Ken Loach,64.59876982401738,1994.0,"Ladybird, Ladybird",7151371,64.69488621208055
Peter Medak,61.3380478293067,1994.0,Pontiac Moon,22141846,47.76751566767856
James Gray,0.0,1994.0,Little Odessa,909664,64.99457166902258
George Casey,0.0,1994.0,Africa: The Serengeti,9076373,79.62113608223125
Kelly Reichardt,0.0,1994.0,River of Grass,31600427,53.23218321230795
Yves Angelo,0.0,1994.0,Le Colonel Chabert,15111478,64.22513308849138
Krzysztof Kieslowski,48.497456737277524,1994.0,Three Colors: White,155271,71.1540755512229
John Madden,0.0,1994.0,Golden Gate,10500185,54.09537560346151
James L. Brooks,53.00623974118357,1994.0,I'll Do Anything,4143719,62.84595306953912
Jonathan Prince,0.0,1994.0,Camp Nowhere,4605171,65.9544335230678
Jessie Nelson,0.0,1994.0,"Corrina, Corrina",19337214,71.12953919351499
Don Bluth,73.0047000467877,1994.0,Thumbelina,3469003,67.36437684439724
Eric Meza,0.0,1994.0,House Party 3,1480748,58.83072251686428
Barry Levinson,70.52091469438871,1994.0,Disclosure,2636682,74.16101220809742
Robert Redford,76.73354415288799,1994.0,Quiz Show,142412,77.09870089335314
John Roberts,0.0,1994.0,War of the Buttons,4893989,58.94139188584169
Steven E. de Souza,0.0,1994.0,Street Fighter,1269138,58.97086900996777
John G. Avildsen,71.6213288486899,1994.0,8 Seconds,4633684,71.06658171994427
Claude Chabrol,58.43931095098919,1994.0,L'Enfer,19699054,59.09871389741309
Matty Rich,20.600624092503118,1994.0,The Inkwell,2965435,67.40116515636466
Paul Rodriguez,0.0,1994.0,A Million to Juan,4364536,59.14707904638836
Michael Ritchie,68.39999462267417,1994.0,The Scout,2501824,59.15102145071094
Roberto Benigni,22.314361864804454,1994.0,The Monster,3068509,67.40259013892322
Franco Amurri,22.118690423763194,1994.0,Monkey Trouble,11532350,62.73169171794793
Garry Marshall,76.81531577190572,1994.0,Exit to Eden,6084956,53.99215072306384
Jonathan Lynn,71.77200481935846,1994.0,Greedy,6172917,68.30804831771864
Mike Binder,43.54978315373635,1994.0,Blankman,1039551,59.21560562082298
Eli Cohen,0.0,1994.0,Under the Domim Tree,24239124,59.2222693599935
Alan Parker,73.96465750827092,1994.0,The Road to Wellville,15516110,64.2615615633141
Ang Lee,46.13847402203002,1994.0,Eat Drink Man Woman,881249,76.0917970292536
Jing Wong,67.19279168178726,1994.0,God of Gamblers Returns,2400883,69.22090912423147
Rajiv Rai,0.0,1994.0,Mohra,3740276,71.18834411483577
Penny Marshall,76.42917244800086,1994.0,Renaissance Man,307604,69.1256701336522
John Irvin,67.69543703169744,1994.0,Widows' Peak,5830543,69.02428476538375
Deran Sarafian,21.83933761496144,1994.0,Gunmen,16731647,58.47841325611458
Olivier Assayas,0.0,1994.0,Cold Water,13633284,58.507002441716374
David O. Russell,27.889372972112767,1994.0,Spanking the Monkey,464724,63.05515422078747
Darnell Martin,0.0,1994.0,I Like It Like That,6439404,66.09243009813743
Peter Farrelly,0.0,1994.0,Dumb & Dumber,737803,81.20287626503836
Paul W.S. Anderson,0.0,1994.0,Shopping,4910616,43.448868884757054
Leonard Nimoy,64.92346734217271,1994.0,Holy Matrimony,22561914,54.24377308786814
Nicholas Kazan,0.0,1994.0,Dream Lover,7897498,58.580523363714875
Jon Avnet,27.384193090391772,1994.0,The War,1851374,71.27214635114241
Robert Zemeckis,81.10505718817905,1994.0,Forrest Gump,41528,92.68305381017295
Nicholas Hytner,0.0,1994.0,The Madness of King George,171068,74.13945986485882
Tia Brelis,0.0,1994.0,Trading Mom,36291706,54.21051175057385
Michael Almereyda,16.060397582194295,1994.0,Nadja,2812082,58.62953369462952
Charles Haid,0.0,1994.0,Iron Will,6317956,71.22430147626437
Ron Shelton,73.52251515107922,1994.0,Cobb,798426,62.97074888420375
Leon Ichaso,0.0,1994.0,Sugar Hill,5674209,66.02334330890329
David S. Ward,71.46893716740014,1994.0,Major League II,3494676,65.9999072698853
Doug McHenry,0.0,1994.0,Jason's Lyric,1587823,71.20716745827806
Rupert Wainwright,0.0,1994.0,Blank Check,1039329,64.16699030631146
Edward Zwick,71.8933938574968,1994.0,Legends of the Fall,654530,79.38099442147056
Whit Stillman,23.789359125181083,1994.0,Barcelona,657824,71.20502305200924
Charles Shyer,70.22677426125382,1994.0,I Love Trouble,2584474,64.18421137911156
Howard Zieff,71.89765465692984,1994.0,My Girl 2,710906,62.855902251446395
John Badham,68.79607582685007,1994.0,Drop Zone,2080306,65.85231812688055
Woody Allen,72.2001967556849,1994.0,Bullets Over Broadway,1055089,75.05837537616746
Bruce Beresford,66.66269434819829,1994.0,Silent Fall,1055920,62.58419449538422
David Mamet,69.8068607723456,1994.0,Oleanna,25161531,59.35127534558438
Roger Allers,0.0,1994.0,The Lion King,88678,91.64092546247468
Les Mayfield,22.66850974176343,1994.0,Miracle on 34th Street,20700559,73.05282008575276
Stephen Sommers,38.631621994775294,1994.0,The Jungle Book,726161,69.23717242438319
Tomás Gutiérrez Alea,21.91056515094527,1994.0,Strawberry and Chocolate,32329400,70.75532350186135
Danny Boyle,0.0,1994.0,Shallow Grave,883437,70.85371912636195
Michael Lehmann,63.179765656726126,1994.0,Airheads,924835,65.78548546632727
Tony Richardson,64.13391987679076,1994.0,Blue Sky,770348,65.75962878257717
Ron Howard,77.05608921468011,1994.0,The Paper,2233095,73.76825148732132
Richard Rush,72.84553046731865,1994.0,Color of Night,2569417,62.54494498688725
Mel Chionglo,0.0,1994.0,Sibak: Midnight Dancers,6968369,48.676278006497334
Patrick Read Johnson,20.955178763068975,1994.0,Baby's Day Out,1493245,68.27157006088038
Chuck Russell,47.72477083813326,1994.0,The Mask,1485962,79.57892273207436
Rodman Flender,17.708879820549573,1994.0,Leprechaun 2,8675614,53.866591151217335
Chris Menges,43.902216655303754,1994.0,Second Best,9628464,59.71350526884562
Krzysztof Kieslowski,48.497456737277524,1994.0,Three Colors: Red,23777614,76.27400374690167
Barry Levinson,70.52091469438871,1994.0,Jimmy Hollywood,1252685,59.327294312515356
Jan Svankmajer,0.0,1994.0,Faust,1552798,70.7887551651848
Shekhar Kapur,0.0,1994.0,Bandit Queen,508458,67.53706603260974
Adam Resnick,0.0,1994.0,Cabin Boy,99948,59.252297428082265
William Dear,45.014574509417855,1994.0,Angels in the Outfield,2949827,70.80457099494343
Michael Apted,70.8648269767826,1994.0,Blink,924123,68.25344497064691
Martin Campbell,42.13023347312983,1994.0,No Escape,2430462,67.44734218392776
Tony Scott,74.21113606809293,1995.0,Crimson Tide,1317604,80.09260957605622
Holly Goldberg Sloan,0.0,1995.0,The Big Green,4800257,64.05974034071717
Michael Hoffman,62.142066327211886,1995.0,Restoration,171047,67.32277914885138
Kenneth Branagh,72.99043667471445,1995.0,A Midwinter's Tale,803813,66.01667039954948
Zalman King,37.725091908334285,1995.0,Delta of Venus,21966047,46.12722602309055
Clive Barker,47.242638021211754,1995.0,Lord of Illusions,1370478,66.43450851042229
Allison Anders,43.78246259746121,1995.0,Four Rooms,554858,68.0735030260637
Amy Heckerling,69.06687199154003,1995.0,Clueless,105872,75.28639742271521
Richard Williams,0.0,1995.0,The Thief and the Cobbler,30872649,66.22761892408153
Woody Allen,72.13756372136238,1995.0,Mighty Aphrodite,1330432,74.0932882797213
Jean Bach,0.0,1995.0,A Great Day in Harlem,20312033,67.50354388477797
Jing Wong,65.93152765124721,1995.0,Meltdown,6415841,66.6968259006014
Chris Noonan,0.0,1995.0,Babe,142421,78.76326713254129
Phillip Borsos,69.46099861566277,1995.0,Far From Home: The Adventures of Yellow Dog,7421446,67.96440418264879
Geoff Murphy,67.81843355397534,1995.0,Under Siege 2: Dark Territory,67423,68.16468277846752
Ulu Grosbard,71.87183030774192,1995.0,Georgia,1379878,63.74096069461923
Brett Leonard,21.672401005492333,1995.0,Virtuosity,234731,64.7661711500953
Peter Hewitt,23.6554843581369,1995.0,Tom and Huck,670514,64.75384731703743
Adam Bernstein,0.0,1995.0,It's Pat,1245870,33.84423560266328
Melanie Mayron,0.0,1995.0,The Baby-Sitters Club,768526,63.87969085431067
Ken Loach,64.80383352938345,1995.0,Land and Freedom,1915220,66.18086731889052
Brad Silberling,0.0,1995.0,Casper,21132353,74.78410598081382
Todd Verow,0.0,1995.0,Frisk,9712252,48.09936195561717
Roger Michell,0.0,1995.0,Persuasion,3640544,74.05537543389661
Barbet Schroeder,72.35184077719906,1995.0,Kiss of Death,616786,66.10320762340432
Sam Weisman,23.323689769411942,1995.0,Bye Bye Love,11841381,66.83342904685756
Andy Tennant,0.0,1995.0,It Takes Two,4446490,66.71670606095516
Mel Brooks,70.92081260174928,1995.0,Dracula: Dead and Loving It,650540,64.73559203618377
Yoshifumi Kondô,0.0,1995.0,Whisper of the Heart,25382451,74.86733339453875
Robert Longo,0.0,1995.0,Johnny Mnemonic,80405,64.83951198234735
Jason Alexander,0.0,1995.0,For Better or Worse,16486830,45.77097096730605
Christopher Hampton,0.0,1995.0,Carrington,3096943,68.0525170675098
James Orr,23.191437166265235,1995.0,Man of the House,3767190,64.11943898804297
Shin Sang-ok,24.241632807238343,1995.0,3 Ninjas Knuckle Up,3278182,48.00606792676352
Carlo Carlei,0.0,1995.0,Fluke,701775,67.31217998988137
Giuseppe Tornatore,73.642726594953,1995.0,The Star Maker,1902589,66.69471774673177
